Year,Month_reported,State, Crime_rate ,Crime_occurrence_frequency,Armed Robbery,Kidnapping,Oil Bunkering,Piracy,Cultism,Human Trafficking,Drug Trafficking,Vandalism,UnemploymentRate,PovertyRate,Most_prevalent_crime
2010,12,Delta, 35.9 ,73,No,No,Yes,Yes,Yes,No,Yes,No,42,52,Oil Bunkering
2011,1,Delta, 47.2 ,28,Yes,Yes,Yes,No,No,No,No,Yes,42,52,Armed Robbery
2011,2,Delta, 34.7 ,24,No,Yes,Yes,No,No,Yes,Yes,Yes,42,52,Kidnapping
2011,3,Delta, 47.0 ,19,Yes,No,No,Yes,No,Yes,No,Yes,42,52,Armed Robbery
2011,4,Delta, 27.7 ,97,Yes,No,Yes,No,No,No,Yes,No,42,52,Armed Robbery
2011,5,Delta, 30.0 ,68,Yes,Yes,Yes,Yes,Yes,No,No,No,42,52,Armed Robbery
2011,6,Delta, 48.8 ,56,No,No,No,No,Yes,No,No,No,42,52,Cultism
2011,7,Delta, 32.1 ,67,Yes,No,Yes,No,No,Yes,Yes,Yes,42,52,Armed Robbery
2011,8,Delta, 1.5 ,42,Yes,No,Yes,No,No,Yes,Yes,Yes,42,52,Armed Robbery
2011,9,Delta, 36.2 ,12,Yes,Yes,Yes,No,No,Yes,Yes,No,42,52,Armed Robbery
2011,10,Delta, 45.3 ,18,No,Yes,Yes,Yes,No,No,Yes,Yes,42,52,Kidnapping
2011,11,Delta, 39.8 ,23,No,No,No,No,No,No,No,Yes,42,52,Vandalism
2011,12,Delta, 29.2 ,84,No,No,Yes,No,Yes,No,No,No,42,52,Oil Bunkering
2012,1,Delta, 33.6 ,6,No,Yes,No,Yes,Yes,No,No,Yes,42,52,Kidnapping
2012,2,Delta, 49.5 ,53,No,Yes,No,Yes,Yes,Yes,No,Yes,42,52,Kidnapping
2012,3,Delta, 4.5 ,98,Yes,No,Yes,Yes,No,No,Yes,Yes,42,52,Armed Robbery
2012,4,Delta, 33.4 ,42,No,No,Yes,Yes,No,Yes,No,No,42,52,Oil Bunkering
2012,5,Delta, 14.2 ,66,No,Yes,Yes,Yes,Yes,Yes,Yes,No,42,52,Kidnapping
2012,6,Delta, 32.0 ,30,No,Yes,Yes,Yes,Yes,No,No,Yes,42,52,Kidnapping
2012,7,Delta, 30.4 ,9,Yes,Yes,No,No,No,Yes,Yes,No,42,52,Armed Robbery
2012,8,Delta, 7.7 ,91,No,No,No,Yes,Yes,Yes,Yes,No,42,52,Piracy
2012,9,Delta, 10.3 ,42,No,Yes,No,No,No,Yes,Yes,No,42,52,Kidnapping
2012,10,Delta, 31.1 ,34,Yes,No,Yes,Yes,No,Yes,Yes,Yes,42,52,Armed Robbery
2012,11,Delta, 6.4 ,40,No,Yes,No,No,Yes,No,Yes,No,42,52,Kidnapping
2012,12,Delta, 13.3 ,88,Yes,Yes,Yes,No,Yes,No,No,Yes,42,52,Armed Robbery
2013,1,Delta, 41.8 ,17,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,42,52,Armed Robbery
2013,2,Delta, 16.4 ,29,Yes,Yes,Yes,Yes,No,No,No,No,42,52,Armed Robbery
2013,3,Delta, 24.4 ,50,Yes,No,Yes,Yes,No,Yes,No,Yes,42,52,Armed Robbery
2013,4,Delta, 47.1 ,76,Yes,No,Yes,Yes,Yes,No,Yes,No,42,52,Armed Robbery
2013,5,Delta, 11.4 ,95,No,Yes,No,Yes,No,No,No,No,42,52,Kidnapping
2013,6,Delta, 19.5 ,49,Yes,No,No,No,No,No,No,Yes,42,52,Armed Robbery
2013,7,Delta, 30.3 ,73,Yes,Yes,Yes,Yes,No,No,No,Yes,42,52,Armed Robbery
2013,8,Delta, 37.8 ,61,No,Yes,No,No,Yes,No,Yes,No,42,52,Kidnapping
2013,9,Delta, 45.1 ,83,Yes,Yes,Yes,No,No,Yes,Yes,No,42,52,Armed Robbery
2013,10,Delta, 45.8 ,46,No,Yes,Yes,Yes,Yes,No,Yes,No,42,52,Kidnapping
2013,11,Delta, 38.8 ,46,No,No,Yes,Yes,Yes,Yes,Yes,No,42,52,Oil Bunkering
2013,12,Delta, 11.4 ,17,No,Yes,No,Yes,No,Yes,No,Yes,42,52,Kidnapping
2014,1,Delta, 1.2 ,66,Yes,Yes,Yes,No,Yes,No,No,Yes,42,52,Armed Robbery
2014,2,Delta, 19.2 ,5,Yes,No,Yes,Yes,No,Yes,No,Yes,42,52,Armed Robbery
2014,3,Delta, 7.1 ,54,Yes,Yes,No,No,Yes,No,No,No,42,52,Armed Robbery
2014,4,Delta, 35.5 ,16,No,Yes,No,Yes,Yes,Yes,No,Yes,42,52,Kidnapping
2014,5,Delta, 33.1 ,81,Yes,Yes,No,No,No,Yes,No,Yes,42,52,Armed Robbery
2014,6,Delta, 2.2 ,91,Yes,No,Yes,Yes,Yes,No,Yes,Yes,42,52,Armed Robbery
2014,7,Delta, 41.8 ,7,Yes,Yes,Yes,Yes,Yes,No,No,Yes,42,52,Armed Robbery
2014,8,Delta, 12.4 ,8,No,No,No,No,Yes,No,No,No,42,52,Cultism
2014,9,Delta, 21.6 ,72,No,Yes,Yes,Yes,No,No,No,Yes,42,52,Kidnapping
2014,10,Delta, 33.4 ,87,Yes,Yes,No,Yes,No,Yes,Yes,Yes,42,52,Armed Robbery
2014,11,Delta, 21.5 ,96,Yes,No,No,Yes,Yes,No,No,Yes,42,52,Armed Robbery
2014,12,Delta, 22.1 ,82,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,42,52,Armed Robbery
2015,1,Delta, 3.3 ,38,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,42,52,Armed Robbery
2015,2,Delta, 20.1 ,54,No,No,No,Yes,No,Yes,No,No,42,52,Piracy
2015,3,Delta, 38.2 ,76,No,No,No,Yes,No,Yes,Yes,Yes,42,52,Piracy
2015,4,Delta, 45.8 ,15,No,No,No,No,Yes,Yes,Yes,No,42,52,Cultism
2015,5,Delta, 20.7 ,92,No,No,No,No,No,Yes,No,No,42,52,Human Trafficking
2015,6,Delta, 21.2 ,50,Yes,No,Yes,Yes,No,No,No,No,42,52,Armed Robbery
2015,7,Delta, 35.1 ,56,Yes,Yes,No,Yes,No,Yes,Yes,No,42,52,Armed Robbery
2015,8,Delta, 47.1 ,95,Yes,No,No,Yes,No,Yes,No,Yes,42,52,Armed Robbery
2015,9,Delta, 13.4 ,9,No,Yes,No,No,Yes,Yes,No,No,42,52,Kidnapping
2015,10,Delta, 22.0 ,8,Yes,Yes,Yes,No,No,No,Yes,No,42,52,Armed Robbery
2015,11,Delta, 39.8 ,19,No,Yes,Yes,Yes,No,No,Yes,Yes,42,52,Kidnapping
2015,12,Delta, 30.5 ,51,No,No,No,No,Yes,Yes,No,Yes,42,52,Cultism
2016,1,Delta, 5.5 ,72,Yes,No,Yes,Yes,Yes,No,Yes,Yes,42,52,Armed Robbery
2016,2,Delta, 31.4 ,98,Yes,Yes,Yes,Yes,No,Yes,No,Yes,42,52,Armed Robbery
2016,3,Delta, 9.3 ,57,Yes,No,Yes,Yes,No,No,No,No,42,52,Armed Robbery
2016,4,Delta, 25.5 ,68,No,No,No,Yes,Yes,Yes,No,Yes,42,52,Piracy
2016,5,Delta, 26.5 ,31,Yes,No,No,No,Yes,No,No,No,42,52,Armed Robbery
2016,6,Delta, 43.8 ,3,No,No,Yes,No,Yes,No,Yes,No,42,52,Oil Bunkering
2016,7,Delta, 23.1 ,99,Yes,Yes,No,Yes,No,No,No,Yes,42,52,Armed Robbery
2016,8,Delta, 14.0 ,83,No,Yes,No,No,No,Yes,Yes,Yes,42,52,Kidnapping
2016,9,Delta, 11.5 ,43,No,No,Yes,No,Yes,Yes,No,No,42,52,Oil Bunkering
2016,10,Delta, 43.7 ,29,Yes,Yes,Yes,Yes,No,Yes,No,No,42,52,Armed Robbery
2016,11,Delta, 8.6 ,10,No,No,No,No,Yes,No,Yes,Yes,42,52,Cultism
2016,12,Delta, 21.3 ,12,No,No,Yes,Yes,No,No,No,Yes,42,52,Oil Bunkering
2017,1,Delta, 9.4 ,46,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,42,52,Armed Robbery
2017,2,Delta, 38.7 ,30,No,Yes,No,Yes,Yes,No,Yes,No,42,52,Kidnapping
2017,3,Delta, 23.7 ,94,Yes,Yes,Yes,Yes,No,Yes,No,No,42,52,Armed Robbery
2017,4,Delta, 17.6 ,82,No,No,No,No,No,Yes,No,Yes,42,52,Human Trafficking
2017,5,Delta, 18.1 ,88,Yes,Yes,No,Yes,No,Yes,No,No,42,52,Armed Robbery
2017,6,Delta, 42.6 ,32,Yes,No,Yes,No,No,Yes,No,Yes,42,52,Armed Robbery
2017,7,Delta, 27.7 ,73,No,Yes,Yes,Yes,No,No,Yes,No,42,52,Kidnapping
2017,8,Delta, 35.9 ,47,No,Yes,Yes,Yes,No,No,No,No,42,52,Kidnapping
2017,9,Delta, 44.9 ,88,No,No,No,No,Yes,No,No,Yes,42,52,Cultism
2017,10,Delta, 45.1 ,63,No,No,Yes,Yes,No,Yes,No,Yes,42,52,Oil Bunkering
2017,11,Delta, 16.4 ,26,No,No,Yes,No,Yes,No,No,Yes,42,52,Oil Bunkering
2017,12,Delta, 47.6 ,3,Yes,No,Yes,No,Yes,Yes,No,No,42,52,Armed Robbery
2018,1,Delta, 1.2 ,23,No,No,Yes,Yes,No,Yes,Yes,No,42,52,Oil Bunkering
2018,2,Delta, 18.8 ,75,Yes,No,No,Yes,Yes,Yes,No,Yes,42,52,Armed Robbery
2018,3,Delta, 44.8 ,74,Yes,No,No,Yes,Yes,Yes,Yes,No,42,52,Armed Robbery
2018,4,Delta, 13.7 ,50,No,No,Yes,Yes,No,Yes,No,Yes,42,52,Oil Bunkering
2018,5,Delta, 13.7 ,36,Yes,Yes,No,Yes,No,Yes,No,No,42,52,Armed Robbery
2018,6,Delta, 15.1 ,13,Yes,No,Yes,Yes,No,No,No,Yes,42,52,Armed Robbery
2018,7,Delta, 30.6 ,29,Yes,No,Yes,No,Yes,No,Yes,No,42,52,Armed Robbery
2018,8,Delta, 21.9 ,38,Yes,Yes,No,No,No,No,No,No,42,52,Armed Robbery
2018,9,Delta, 36.3 ,77,No,No,No,Yes,No,No,Yes,No,42,52,Piracy
2018,10,Delta, 44.7 ,90,Yes,Yes,Yes,No,No,Yes,Yes,No,42,52,Armed Robbery
2018,11,Delta, 33.7 ,84,No,Yes,Yes,No,No,Yes,No,Yes,42,52,Kidnapping
2018,12,Delta, 10.2 ,5,No,No,No,Yes,Yes,No,Yes,No,42,52,Piracy
2019,1,Delta, 46.6 ,20,Yes,Yes,Yes,Yes,No,No,No,Yes,42,52,Armed Robbery
2019,2,Delta, 13.2 ,78,No,No,No,No,Yes,No,No,Yes,42,52,Cultism
2019,3,Delta, 7.5 ,14,No,Yes,Yes,Yes,No,No,Yes,Yes,42,52,Kidnapping
2019,4,Delta, 4.5 ,8,No,Yes,Yes,No,Yes,No,No,Yes,42,52,Kidnapping
2019,5,Delta, 28.2 ,48,Yes,Yes,No,Yes,Yes,No,No,No,42,52,Armed Robbery
2019,6,Delta, 5.7 ,13,No,No,No,No,Yes,No,Yes,Yes,42,52,Cultism
2019,7,Delta, 6.9 ,24,No,No,No,No,No,No,Yes,No,42,52,Drug Trafficking
2019,8,Delta, 15.0 ,79,No,Yes,No,No,Yes,Yes,Yes,No,42,52,Kidnapping
2019,9,Delta, 14.1 ,65,Yes,Yes,No,No,No,Yes,Yes,No,42,52,Armed Robbery
2019,10,Delta, 30.2 ,86,No,No,No,Yes,No,Yes,Yes,No,42,52,Piracy
2019,11,Delta, 40.8 ,34,Yes,No,No,Yes,No,Yes,Yes,Yes,42,52,Armed Robbery
2019,12,Delta, 38.1 ,51,Yes,Yes,Yes,No,No,No,No,No,42,52,Armed Robbery
2020,1,Delta, 13.1 ,3,Yes,Yes,Yes,No,No,Yes,Yes,Yes,42,52,Armed Robbery
2020,2,Delta, 12.3 ,90,Yes,No,Yes,Yes,Yes,No,Yes,No,42,52,Armed Robbery
2020,3,Delta, 48.3 ,78,Yes,No,No,Yes,No,Yes,No,No,42,52,Armed Robbery
2020,4,Delta, 0.4 ,58,Yes,No,No,No,Yes,No,No,Yes,42,52,Armed Robbery
2020,5,Delta, 44.0 ,72,No,No,No,No,Yes,No,Yes,No,42,52,Cultism
2020,6,Delta, 10.0 ,55,Yes,No,Yes,No,Yes,Yes,Yes,No,42,52,Armed Robbery
2020,7,Delta, 47.4 ,80,No,Yes,No,No,Yes,Yes,No,No,42,52,Kidnapping
2020,8,Delta, 17.1 ,42,No,No,No,No,Yes,No,Yes,No,42,52,Cultism
2020,9,Delta, 22.0 ,21,Yes,Yes,Yes,Yes,Yes,No,Yes,No,42,52,Armed Robbery
2020,10,Delta, 35.4 ,10,No,No,No,No,Yes,No,No,Yes,42,52,Cultism
2020,11,Delta, 29.4 ,57,No,Yes,Yes,Yes,No,Yes,Yes,No,42,52,Kidnapping
2020,12,Delta, 15.9 ,25,No,No,Yes,Yes,Yes,Yes,No,No,42,52,Oil Bunkering
2021,1,Delta, 27.7 ,56,No,No,No,Yes,No,No,Yes,Yes,42,52,Piracy
2021,2,Delta, 36.5 ,38,Yes,Yes,No,No,Yes,Yes,No,No,42,52,Armed Robbery
2021,3,Delta, 2.1 ,86,No,Yes,No,Yes,Yes,No,No,Yes,42,52,Kidnapping
2021,4,Delta, 0.6 ,61,Yes,No,Yes,Yes,Yes,Yes,No,No,42,52,Armed Robbery
2021,5,Delta, 22.9 ,47,No,No,Yes,Yes,Yes,Yes,Yes,No,42,52,Oil Bunkering
2021,6,Delta, 6.6 ,54,No,No,Yes,Yes,No,Yes,No,Yes,42,52,Oil Bunkering
2021,7,Delta, 33.2 ,46,Yes,No,No,No,No,Yes,Yes,No,42,52,Armed Robbery
2021,8,Delta, 10.7 ,68,No,No,No,No,No,Yes,No,No,42,52,Human Trafficking
2021,9,Delta, 21.6 ,4,No,Yes,No,Yes,Yes,No,No,Yes,42,52,Kidnapping
2021,10,Delta, 9.9 ,94,No,Yes,No,Yes,Yes,No,No,Yes,42,52,Kidnapping
2021,11,Delta, 27.4 ,66,Yes,No,Yes,No,Yes,Yes,Yes,No,42,52,Armed Robbery
2021,12,Delta, 5.8 ,93,No,Yes,Yes,No,No,No,Yes,Yes,42,52,Kidnapping
2022,1,Delta, 1.2 ,43,Yes,Yes,Yes,No,Yes,No,No,No,42,52,Armed Robbery
2022,2,Delta, 2.6 ,62,No,Yes,Yes,Yes,No,Yes,Yes,Yes,42,52,Kidnapping
2022,3,Delta, 47.7 ,85,Yes,No,No,No,No,No,Yes,No,42,52,Armed Robbery
2022,4,Delta, 7.1 ,85,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,42,52,Armed Robbery
2022,5,Delta, 35.4 ,85,No,No,No,Yes,Yes,No,No,Yes,42,52,Piracy
2022,6,Delta, 3.4 ,4,No,Yes,Yes,No,No,No,Yes,Yes,42,52,Kidnapping
2022,7,Delta, 5.4 ,65,Yes,No,Yes,Yes,No,No,No,Yes,42,52,Armed Robbery
2022,8,Delta, 25.4 ,62,Yes,Yes,No,No,No,No,No,Yes,42,52,Armed Robbery
2022,9,Delta, 23.2 ,90,No,No,No,Yes,Yes,No,No,Yes,42,52,Piracy
2022,10,Delta, 47.6 ,2,Yes,No,Yes,No,Yes,No,Yes,Yes,42,52,Armed Robbery
2022,11,Delta, 47.2 ,9,No,Yes,No,Yes,Yes,No,No,Yes,42,52,Kidnapping
2022,12,Delta, 39.0 ,57,No,No,Yes,Yes,Yes,Yes,Yes,Yes,42,52,Oil Bunkering
2000,1,Edo, 30.1 ,45,No,No,Yes,No,Yes,Yes,Yes,No,33,50,Oil Bunkering
2000,2,Edo, 22.7 ,18,No,No,Yes,No,Yes,Yes,No,Yes,33,50,Oil Bunkering
2000,3,Edo, 17.8 ,48,Yes,No,No,No,No,Yes,No,No,33,50,Armed Robbery
2000,4,Edo, 47.4 ,42,No,No,No,No,No,No,No,Yes,33,50,Vandalism
2000,5,Edo, 30.1 ,41,Yes,No,Yes,Yes,No,No,Yes,No,33,50,Armed Robbery
2000,6,Edo, 29.0 ,75,No,No,No,No,Yes,No,Yes,No,33,50,Cultism
2000,7,Edo, 11.6 ,89,Yes,No,Yes,No,No,Yes,No,Yes,33,50,Armed Robbery
2000,8,Edo, 2.3 ,90,No,Yes,Yes,Yes,Yes,Yes,No,Yes,33,50,Kidnapping
2000,9,Edo, 47.3 ,58,Yes,Yes,Yes,No,Yes,Yes,Yes,No,33,50,Armed Robbery
2000,10,Edo, 15.7 ,42,Yes,No,Yes,No,No,No,Yes,No,33,50,Armed Robbery
2000,11,Edo, 22.1 ,35,No,No,No,Yes,Yes,Yes,No,Yes,33,50,Piracy
2000,12,Edo, 5.7 ,38,No,Yes,Yes,No,No,No,Yes,Yes,33,50,Kidnapping
2001,1,Edo, 41.8 ,67,No,Yes,Yes,No,No,Yes,Yes,Yes,33,50,Kidnapping
2001,2,Edo, 1.4 ,41,No,Yes,No,No,Yes,No,Yes,No,33,50,Kidnapping
2001,3,Edo, 41.7 ,99,Yes,No,Yes,No,No,Yes,Yes,Yes,33,50,Armed Robbery
2001,4,Edo, 7.0 ,50,No,Yes,Yes,No,No,No,Yes,Yes,33,50,Kidnapping
2001,5,Edo, 44.3 ,86,Yes,No,No,No,No,Yes,Yes,Yes,33,50,Armed Robbery
2001,6,Edo, 36.5 ,72,Yes,No,No,Yes,No,Yes,No,Yes,33,50,Armed Robbery
2001,7,Edo, 8.2 ,79,No,Yes,No,No,Yes,No,Yes,Yes,33,50,Kidnapping
2001,8,Edo, 28.3 ,45,Yes,No,Yes,Yes,No,No,No,No,33,50,Armed Robbery
2001,9,Edo, 15.6 ,71,Yes,No,No,Yes,No,Yes,No,No,33,50,Armed Robbery
2001,10,Edo, 8.9 ,19,Yes,No,No,Yes,No,No,Yes,Yes,33,50,Armed Robbery
2001,11,Edo, 43.0 ,17,Yes,No,Yes,Yes,Yes,Yes,No,Yes,33,50,Armed Robbery
2001,12,Edo, 20.2 ,65,No,Yes,Yes,No,No,No,No,No,33,50,Kidnapping
2002,1,Edo, 19.9 ,93,No,Yes,Yes,No,Yes,Yes,No,Yes,33,50,Kidnapping
2002,2,Edo, 8.5 ,77,No,No,Yes,No,No,No,Yes,No,33,50,Oil Bunkering
2002,3,Edo, 19.2 ,56,No,No,Yes,Yes,No,Yes,No,Yes,33,50,Oil Bunkering
2002,4,Edo, 43.6 ,93,Yes,Yes,No,No,No,Yes,Yes,No,33,50,Armed Robbery
2002,5,Edo, 18.2 ,41,Yes,No,No,No,Yes,Yes,No,No,33,50,Armed Robbery
2002,6,Edo, 47.6 ,42,No,Yes,No,No,Yes,No,No,Yes,33,50,Kidnapping
2002,7,Edo, 47.3 ,6,No,No,Yes,Yes,Yes,Yes,No,No,33,50,Oil Bunkering
2002,8,Edo, 7.2 ,69,No,No,Yes,Yes,Yes,No,No,Yes,33,50,Oil Bunkering
2002,9,Edo, 8.9 ,98,Yes,Yes,Yes,No,Yes,No,Yes,No,33,50,Armed Robbery
2002,10,Edo, 43.1 ,75,No,Yes,No,Yes,Yes,No,No,Yes,33,50,Kidnapping
2002,11,Edo, 19.6 ,73,No,Yes,No,Yes,No,Yes,No,Yes,33,50,Kidnapping
2002,12,Edo, 0.2 ,40,No,Yes,Yes,No,Yes,No,Yes,Yes,33,50,Kidnapping
2003,1,Edo, 13.7 ,41,Yes,No,No,Yes,No,No,Yes,No,33,50,Armed Robbery
2003,2,Edo, 29.9 ,9,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,33,50,Armed Robbery
2003,3,Edo, 40.0 ,8,Yes,No,No,No,Yes,Yes,No,Yes,33,50,Armed Robbery
2003,4,Edo, 6.7 ,44,Yes,Yes,No,Yes,Yes,No,Yes,Yes,33,50,Armed Robbery
2003,5,Edo, 5.5 ,58,Yes,Yes,No,Yes,No,No,Yes,No,33,50,Armed Robbery
2003,6,Edo, 46.1 ,67,Yes,No,Yes,Yes,Yes,No,Yes,Yes,33,50,Armed Robbery
2003,7,Edo, 37.6 ,13,Yes,Yes,No,Yes,Yes,No,Yes,No,33,50,Armed Robbery
2003,8,Edo, 29.5 ,19,Yes,Yes,No,Yes,No,Yes,Yes,No,33,50,Armed Robbery
2003,9,Edo, 38.5 ,98,No,Yes,Yes,Yes,No,Yes,Yes,No,33,50,Kidnapping
2003,10,Edo, 21.4 ,96,No,Yes,No,Yes,No,No,No,Yes,33,50,Kidnapping
2003,11,Edo, 37.9 ,49,Yes,No,Yes,Yes,No,No,Yes,Yes,33,50,Armed Robbery
2003,12,Edo, 18.6 ,80,Yes,No,Yes,No,Yes,No,No,No,33,50,Armed Robbery
2004,1,Edo, 12.2 ,82,No,Yes,Yes,No,No,No,Yes,Yes,33,50,Kidnapping
2004,2,Edo, 36.5 ,78,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,33,50,Armed Robbery
2004,3,Edo, 21.0 ,30,Yes,Yes,Yes,No,Yes,Yes,Yes,No,33,50,Armed Robbery
2004,4,Edo, 49.1 ,66,Yes,No,No,Yes,No,Yes,No,No,33,50,Armed Robbery
2004,5,Edo, 17.5 ,77,No,No,Yes,No,Yes,Yes,Yes,Yes,33,50,Oil Bunkering
2004,6,Edo, 46.1 ,91,No,No,Yes,No,No,No,Yes,No,33,50,Oil Bunkering
2004,7,Edo, 46.6 ,59,No,No,Yes,Yes,Yes,No,Yes,Yes,33,50,Oil Bunkering
2004,8,Edo, 12.1 ,53,No,Yes,Yes,Yes,No,Yes,Yes,No,33,50,Kidnapping
2004,9,Edo, 39.9 ,52,No,Yes,No,Yes,No,Yes,No,Yes,33,50,Kidnapping
2004,10,Edo, 21.7 ,81,Yes,Yes,Yes,Yes,No,No,No,Yes,33,50,Armed Robbery
2004,11,Edo, 45.9 ,31,No,No,No,Yes,No,No,No,No,33,50,Piracy
2004,12,Edo, 22.5 ,15,Yes,Yes,Yes,No,No,No,No,Yes,33,50,Armed Robbery
2005,1,Edo, 37.2 ,20,Yes,No,No,Yes,No,No,No,Yes,33,50,Armed Robbery
2005,2,Edo, 23.3 ,5,No,No,Yes,No,Yes,No,Yes,No,33,50,Oil Bunkering
2005,3,Edo, 11.4 ,7,No,Yes,Yes,No,Yes,Yes,Yes,Yes,33,50,Kidnapping
2005,4,Edo, 10.0 ,18,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,33,50,Armed Robbery
2005,5,Edo, 21.3 ,56,Yes,Yes,Yes,No,No,No,No,Yes,33,50,Armed Robbery
2005,6,Edo, 37.8 ,75,Yes,No,No,No,Yes,No,Yes,No,33,50,Armed Robbery
2005,7,Edo, 30.3 ,96,No,No,Yes,Yes,No,Yes,No,No,33,50,Oil Bunkering
2005,8,Edo, 34.4 ,91,No,Yes,No,No,Yes,No,Yes,No,33,50,Kidnapping
2005,9,Edo, 14.1 ,90,No,Yes,Yes,No,Yes,Yes,No,No,33,50,Kidnapping
2005,10,Edo, 24.1 ,45,No,No,Yes,No,No,Yes,Yes,No,33,50,Oil Bunkering
2005,11,Edo, 2.2 ,28,No,Yes,No,Yes,Yes,Yes,Yes,Yes,33,50,Kidnapping
2005,12,Edo, 40.9 ,50,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,33,50,Armed Robbery
2006,1,Edo, 49.5 ,2,No,No,Yes,Yes,Yes,No,Yes,Yes,33,50,Oil Bunkering
2006,2,Edo, 20.3 ,84,Yes,Yes,Yes,No,No,No,No,No,33,50,Armed Robbery
2006,3,Edo, 0.5 ,68,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,33,50,Armed Robbery
2006,4,Edo, 8.5 ,77,Yes,Yes,Yes,No,No,No,Yes,No,33,50,Armed Robbery
2006,5,Edo, 32.6 ,24,No,Yes,Yes,Yes,Yes,No,Yes,Yes,33,50,Kidnapping
2006,6,Edo, 30.6 ,48,No,No,No,No,Yes,No,No,No,33,50,Cultism
2006,7,Edo, 39.4 ,45,No,No,No,Yes,Yes,No,Yes,Yes,33,50,Piracy
2006,8,Edo, 12.7 ,93,Yes,No,No,Yes,Yes,Yes,Yes,Yes,33,50,Armed Robbery
2006,9,Edo, 38.2 ,58,Yes,Yes,Yes,No,No,No,Yes,No,33,50,Armed Robbery
2006,10,Edo, 34.4 ,36,Yes,No,No,Yes,Yes,Yes,Yes,Yes,33,50,Armed Robbery
2006,11,Edo, 16.1 ,2,Yes,Yes,Yes,No,No,Yes,Yes,Yes,33,50,Armed Robbery
2006,12,Edo, 27.3 ,18,Yes,Yes,Yes,Yes,No,No,No,No,33,50,Armed Robbery
2007,1,Edo, 7.4 ,49,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,33,50,Armed Robbery
2007,2,Edo, 22.6 ,8,No,Yes,Yes,No,Yes,No,No,Yes,33,50,Kidnapping
2007,3,Edo, 44.1 ,58,No,Yes,No,No,No,No,Yes,No,33,50,Kidnapping
2007,4,Edo, 21.1 ,15,No,Yes,Yes,No,No,Yes,No,No,33,50,Kidnapping
2007,5,Edo, 42.0 ,17,No,No,No,Yes,Yes,No,Yes,No,33,50,Piracy
2007,6,Edo, 29.5 ,23,Yes,Yes,Yes,No,Yes,Yes,Yes,No,33,50,Armed Robbery
2007,7,Edo, 9.6 ,66,Yes,No,No,Yes,Yes,Yes,Yes,No,33,50,Armed Robbery
2007,8,Edo, 29.1 ,70,No,No,No,No,Yes,No,Yes,Yes,33,50,Cultism
2007,9,Edo, 25.3 ,93,Yes,Yes,No,No,Yes,No,No,No,33,50,Armed Robbery
2007,10,Edo, 19.9 ,27,No,Yes,No,No,No,No,No,No,33,50,Kidnapping
2007,11,Edo, 6.0 ,37,No,Yes,No,No,Yes,Yes,No,Yes,33,50,Kidnapping
2007,12,Edo, 20.8 ,49,No,No,No,No,Yes,No,Yes,Yes,33,50,Cultism
2008,1,Edo, 3.6 ,64,Yes,Yes,Yes,No,No,Yes,No,Yes,33,50,Armed Robbery
2008,2,Edo, 4.9 ,34,No,No,No,Yes,Yes,Yes,No,Yes,33,50,Piracy
2008,3,Edo, 20.8 ,18,No,Yes,Yes,No,Yes,No,Yes,Yes,33,50,Kidnapping
2008,4,Edo, 15.3 ,64,No,Yes,No,Yes,No,No,No,No,33,50,Kidnapping
2008,5,Edo, 46.3 ,74,Yes,No,Yes,No,Yes,No,Yes,Yes,33,50,Armed Robbery
2008,6,Edo, 18.8 ,44,Yes,No,No,No,No,Yes,No,No,33,50,Armed Robbery
2008,7,Edo, 37.9 ,17,No,Yes,No,No,Yes,No,No,Yes,33,50,Kidnapping
2008,8,Edo, 26.5 ,59,Yes,No,Yes,Yes,Yes,Yes,No,No,33,50,Armed Robbery
2008,9,Edo, 35.2 ,13,Yes,No,No,Yes,Yes,No,Yes,Yes,33,50,Armed Robbery
2008,10,Edo, 13.0 ,52,Yes,No,No,No,No,No,No,No,33,50,Armed Robbery
2008,11,Edo, 47.1 ,60,Yes,No,No,Yes,No,Yes,No,No,33,50,Armed Robbery
2008,12,Edo, 26.5 ,42,Yes,No,Yes,No,No,Yes,No,No,33,50,Armed Robbery
2009,1,Edo, 41.6 ,91,Yes,Yes,No,No,No,No,No,No,33,50,Armed Robbery
2009,2,Edo, 18.3 ,64,Yes,Yes,Yes,Yes,Yes,No,Yes,No,33,50,Armed Robbery
2009,3,Edo, 5.0 ,66,Yes,No,No,Yes,No,No,Yes,No,33,50,Armed Robbery
2009,4,Edo, 33.7 ,34,Yes,Yes,No,Yes,No,No,No,No,33,50,Armed Robbery
2009,5,Edo, 0.4 ,95,Yes,Yes,Yes,Yes,No,No,No,No,33,50,Armed Robbery
2009,6,Edo, 23.8 ,87,No,No,No,No,Yes,Yes,No,No,33,50,Cultism
